1	1	1102	2	AgainstTemplate	-1.017632	-1.468951	0.7733822	-0.8856764	0.9229676	0.7988155	1.428292	-1.482091	0.7563164	1.422513	0.9213661	0.8005889	
1	1	1102	3	AgainstTemplate	15.65811	-5.124396	0.8034685	20.93423	-4.850992	0.8000199	15.91736	-10.25836	0.7861315	20.98696	-10.0768	0.8078877	
1	1	1101	2	0	-0.7963263	-1.271312	0.7208525	-0.780884	0.8149941	0.7567136	1.28669	-1.267899	0.754828	1.199464	0.7620498	0.7063694	
1	2	1102	2	AgainstTemplate	1.639233	21.14885	0.7561377	1.475304	23.55793	0.7319156	3.82609	21.22691	0.7749625	3.942053	23.56796	0.7877604	
1	2	1102	3	AgainstTemplate	18.86872	17.27919	0.8204893	23.9193	17.48077	0.7908867	18.91946	12.12672	0.811525	24.13674	12.25457	0.8141243	
1	3	1102	2	AgainstTemplate	2.762715	21.95519	0.807438	2.550735	24.29462	0.7665974	4.944875	22.01255	0.8069875	5.051857	24.41433	0.7787738	
1	3	1102	3	AgainstTemplate	20.20926	18.01473	0.8135272	25.23685	18.14083	0.8122608	20.23108	12.70317	0.8095351	25.47448	12.92304	0.8085182	
1	1	1101	3	0	16.19784	-5.21454	0.7287465	21.31094	-5.058243	0.742938	16.31737	-10.32322	0.7200707	21.3527	-10.31936	0.7104638	
1	4	1102	2	AgainstTemplate	3.183677	23.2966	0.7937189	2.969586	25.65862	0.7818448	5.360961	23.34384	0.7582644	5.40338	25.71828	0.766081	
1	4	1102	3	AgainstTemplate	20.65219	19.24378	0.8122084	25.66463	19.40834	0.801555	20.69364	13.96705	0.8259712	25.89568	14.23817	0.8110269	
1	2	1101	0	0	2.288877	20.21272	0.7293866	2.218651	20.23422	0.7680097	2.27838	20.20736	0.7468883	2.288623	20.27281	0.7720287	
1	2	1101	1	0	19.29378	15.4494	0.6613579	24.37358	14.42378	0.7101667	18.1476	10.29155	0.7656214	23.26789	9.224587	0.7395858	
1	2	1101	2	0	1.4446	18.83314	0.694078	1.355897	20.96165	0.7611493	3.519779	18.92934	0.7340575	3.499287	20.95348	0.7280295	
1	1	1102	0	0	-0.04222994	0.05040542	0.7614101	0.04728005	0.06362177	0.7817208	0.05191708	0.01772792	0.78234	-0.01690162	0.02170937	0.7776011	
1	2	1101	3	0	18.78313	14.79504	0.7456204	23.88847	14.90029	0.7709836	18.89161	9.617845	0.7264567	24.03408	9.696513	0.7523038	
1	1	1102	1	0	16.27389	-4.335688	0.7011503	21.40042	-5.35499	0.7584648	15.22835	-9.424719	0.7511281	20.1631	-10.54802	0.7030152	
1	3	1101	0	0	3.304216	20.87758	0.7664058	3.193941	20.92993	0.7648147	3.286514	20.97411	0.761623	3.239149	20.99657	0.7960354	
1	1	1102	2	0	-0.8191109	-1.296332	0.7039384	-0.7189351	0.8052859	0.7469565	1.229449	-1.31727	0.7317628	1.269219	0.7470773	0.7003481	
1	3	1101	1	0	20.60122	16.07046	0.7068148	25.63573	15.00482	0.7420386	19.4336	10.8422	0.7351535	24.55283	9.789025	0.7247746	
1	1	1102	3	0	15.77624	-4.963158	0.7310105	20.94868	-4.878361	0.7436154	15.88506	-10.14202	0.7508959	20.98013	-10.0663	0.7209084	
1	3	1101	2	0	2.493323	19.62855	0.6837441	2.368473	21.64537	0.7659257	4.533526	19.70504	0.7138772	4.4968	21.73374	0.6458244	
1	2	1102	0	0	2.534454	22.64757	0.6925067	2.493288	22.65622	0.7416919	2.528758	22.63662	0.7295539	2.545897	22.70652	0.708264	
1	3	1101	3	0	20.00541	15.37857	0.6916957	25.2386	15.46684	0.7549227	20.14631	10.19026	0.7501489	25.28354	10.26544	0.7436826	
1	2	1102	1	0	19.34241	17.96698	0.695737	24.44522	16.94329	0.7534453	18.2272	12.83818	0.7655402	23.34916	11.73854	0.7307403	
1	2	1102	2	0	1.621046	21.36134	0.7229747	1.656681	23.43508	0.7462829	3.73753	21.36262	0.7254884	3.796055	23.49122	0.6318421	
1	4	1101	0	0	3.832436	22.1893	0.7552195	3.705695	22.1534	0.7696666	3.798993	22.24881	0.7627961	3.736701	22.25246	0.7519112	
1	2	1102	3	0	18.83249	17.34052	0.7202846	23.93345	17.48548	0.7464795	18.93014	12.18971	0.7385781	24.00834	12.27729	0.7625874	
1	4	1101	1	0	20.82983	17.44443	0.6797982	25.87694	16.356	0.7534364	19.73568	12.29343	0.7336623	24.77978	11.17031	0.7618546	
1	4	1101	2	0	2.968554	20.85147	0.7349111	2.903785	22.89853	0.7615825	5.023009	20.94181	0.7343881	4.976048	23.06974	0.7283212	
1	3	1102	0	0	3.678991	23.46668	0.6443949	3.58758	23.45901	0.7612894	3.656712	23.44667	0.7629789	3.629961	23.52371	0.6960611	
1	4	1101	3	0	20.40026	16.71918	0.73094	25.41407	16.8477	0.7351822	20.40509	11.6076	0.739365	25.52368	11.75475	0.712846	
1	3	1102	1	0	20.71412	18.63006	0.6673548	25.84275	17.60728	0.750574	19.59197	13.50115	0.6912069	24.66304	12.45558	0.7387723	
1	3	1102	2	0	2.774235	22.17771	0.7275412	2.706211	24.1682	0.7589613	4.836665	22.18362	0.749898	4.804555	24.27446	0.6962256	
1	3	1102	3	0	20.20151	18.00908	0.7319987	25.27913	18.1284	0.7450933	20.22957	12.83919	0.7438049	25.38482	12.8916	0.7292631	
1	4	1102	0	0	4.112773	24.72004	0.7281786	3.981172	24.71757	0.7805115	4.02538	24.78106	0.7828352	4.015435	24.80805	0.7624507	
1	4	1102	1	0	21.13412	19.9489	0.7372773	26.18645	18.8917	0.7743422	19.95754	14.84186	0.7530804	25.1102	13.70725	0.7340875	
1	4	1102	2	0	3.202098	23.43623	0.6224926	3.116635	25.54587	0.7563251	5.265956	23.49492	0.7272252	5.251091	25.55732	0.6639968	
1	4	1102	3	0	20.61798	19.35031	0.701436	25.72297	19.4051	0.7407713	20.6746	14.1208	0.765131	25.78016	14.25047	0.7303082	
1	1	1101	0	0	-0.01696833	0.09735757	0.689695	0.02087164	0.02420204	0.7422603	-0.01698416	0.01555645	0.7069966	-0.008341634	0.05301946	0.7587526	
1	1	1101	1	0	16.66423	-4.487648	0.5971081	21.78017	-5.597775	0.684598	15.533	-9.606934	0.6754109	20.52826	-10.73133	0.6911613	
1	1	1101	2	0	-0.8104019	-1.240815	0.683253	-0.7533924	0.7575999	0.6905893	1.241788	-1.277416	0.7088404	1.188678	0.7354679	0.6397043	
1	1	1101	3	0	16.18684	-5.235435	0.6581252	21.2755	-5.119433	0.6877584	16.31434	-10.32283	0.6868853	21.32712	-10.35276	0.6271757	
1	2	1101	0	0	2.292921	20.23602	0.6500161	2.205918	20.19527	0.715784	2.248218	20.21255	0.7249422	2.263882	20.27795	0.7206415	
1	2	1101	1	0	19.31878	15.44625	0.5853126	24.3602	14.36108	0.6362485	18.13352	10.31862	0.714235	23.22852	9.205852	0.6866284	
1	2	1101	2	0	1.440744	18.8532	0.6294145	1.343616	20.93221	0.727999	3.512508	18.94692	0.6621323	3.474819	20.95528	0.6745562	
1	2	1101	3	0	18.83475	14.73124	0.6728128	23.85654	14.86885	0.6798335	18.89205	9.634373	0.6472573	24.00314	9.696522	0.668881	
1	1	1102	0	0	-0.04472231	0.04842024	0.6737462	0.04658087	0.0445562	0.7628009	0.02289716	0.05012241	0.7178743	-0.0334907	0.04168361	0.7223561	
1	1	1102	1	0	16.30492	-4.344376	0.6137637	21.37313	-5.423852	0.6952553	15.23935	-9.403433	0.6757234	20.1125	-10.54032	0.6181637	
1	1	1102	2	0	-0.807593	-1.296003	0.6592025	-0.7526681	0.7574213	0.6882411	1.196636	-1.340497	0.6869445	1.217878	0.7130831	0.6277112	
1	3	1101	0	0	3.280385	20.88768	0.7006075	3.196316	20.87473	0.7259482	3.266349	20.95958	0.7163035	3.208744	21.00661	0.741639	
1	1	1102	3	0	15.81807	-4.992606	0.6322231	20.92182	-4.924435	0.6897708	15.86724	-10.10814	0.6896715	20.90536	-10.08072	0.629609	
1	3	1101	1	0	20.62537	16.04169	0.6268446	25.62502	14.95032	0.6494339	19.42788	10.85202	0.6710466	24.53167	9.765271	0.6372463	
1	3	1101	2	0	2.50389	19.63037	0.65114	2.361429	21.63072	0.6956422	4.510911	19.7203	0.6400111	4.476775	21.72944	0.591242	
1	3	1101	3	0	20.07184	15.35028	0.6199254	25.19755	15.42797	0.6630896	20.14117	10.2337	0.6973325	25.25688	10.27253	0.6691766	
1	2	1102	0	0	2.528061	22.64929	0.6207656	2.479527	22.61831	0.7121805	2.499784	22.66385	0.668794	2.52945	22.70758	0.632049	
1	2	1102	1	0	19.36232	17.95146	0.6087973	24.4055	16.86937	0.6948313	18.22498	12.8841	0.7052481	23.29646	11.74031	0.6497223	
1	2	1102	2	0	1.641422	21.37426	0.6522121	1.652586	23.4402	0.7282966	3.699605	21.35149	0.6550947	3.763415	23.49693	0.5718048	
1	4	1101	0	0	3.847222	22.18137	0.7009263	3.707679	22.14892	0.7017252	3.777004	22.25156	0.7195995	3.73195	22.24584	0.6771998	
1	2	1102	3	0	18.87786	17.31984	0.6354207	23.92417	17.42897	0.7000226	18.91417	12.18824	0.6970949	23.96078	12.26792	0.6752937	
1	4	1101	1	0	20.86559	17.4032	0.6149035	25.84796	16.31462	0.6739424	19.72101	12.32107	0.6892139	24.74322	11.16319	0.6812347	
1	4	1101	2	0	2.964875	20.86995	0.6831245	2.898659	22.84563	0.7206793	4.978392	20.9685	0.6928508	4.941631	23.0572	0.667851	
1	4	1101	3	0	20.45192	16.69859	0.6374208	25.39533	16.78903	0.6794592	20.42028	11.62158	0.6723445	25.5112	11.74328	0.6262011	
1	3	1102	0	0	3.698758	23.46521	0.5839461	3.587288	23.42701	0.7349218	3.615628	23.47346	0.7176009	3.613721	23.51453	0.6132843	
1	3	1102	1	0	20.74312	18.60563	0.5888813	25.8049	17.54611	0.6766988	19.57364	13.53615	0.6106715	24.60406	12.44585	0.6540535	
1	3	1102	2	0	2.78705	22.20192	0.686575	2.698142	24.12016	0.6910052	4.80037	22.16973	0.6971329	4.772057	24.24695	0.6457098	
1	3	1102	3	0	20.23891	17.97374	0.6344162	25.26711	18.06506	0.7158695	20.23894	12.84581	0.694679	25.33307	12.90888	0.6483139	
1	4	1102	0	0	4.101677	24.71344	0.646524	3.964623	24.69873	0.7407761	3.99654	24.78149	0.722752	3.995195	24.79793	0.6812663	
1	4	1102	1	0	21.15832	19.91906	0.6425961	26.16895	18.82659	0.7029969	19.94001	14.84772	0.6970924	25.06063	13.70196	0.6410053	
1	4	1102	2	0	3.207897	23.43888	0.5539707	3.112509	25.50638	0.7034924	5.221724	23.51768	0.6883689	5.235137	25.5633	0.6039876	
1	4	1102	3	0	20.67122	19.32578	0.6291254	25.68719	19.35064	0.7075009	20.67211	14.16877	0.6693488	25.72374	14.25372	0.6474995	
1	5	1101	0	0	4.514182	23.3816	0.6090766	4.401573	23.30432	0.673623	4.468282	23.45455	0.6407835	4.401031	23.4367	0.6814982	
1	5	1101	1	0	21.93967	18.34694	0.6326939	27.01558	17.21417	0.6770013	20.79109	13.23634	0.6754383	25.87393	12.08692	0.6830204	
1	5	1101	2	0	3.710802	22.06113	0.6687866	3.528422	24.11839	0.6967287	5.707924	22.13096	0.6969291	5.640973	24.25576	0.6476469	
1	5	1101	3	0	21.55826	17.68602	0.6134976	26.52129	17.76545	0.6269822	21.52019	12.51647	0.596042	26.63301	12.60666	0.6169912	
1	5	1102	0	0	4.75213	25.59932	0.6437861	4.620986	25.61051	0.6797825	4.628253	25.68686	0.6912282	4.629927	25.70442	0.6679557	
1	5	1102	1	0	21.83283	20.84483	0.6390891	26.8561	19.74401	0.6780117	20.60556	15.81327	0.6494471	25.65663	14.63474	0.6046885	
1	5	1102	2	0	3.873982	24.35419	0.632459	3.759723	26.32434	0.7130731	5.878116	24.4034	0.677026	5.928128	26.50505	0.6340942	
1	5	1102	3	0	21.37571	20.20156	0.6017691	26.33093	20.22254	0.7112001	21.34188	15.09972	0.6818301	26.37988	15.11212	0.6516212	
1	6	1101	0	0	5.131566	23.73177	0.6684614	4.978344	23.63767	0.6978108	4.988505	23.84138	0.7186025	4.987017	23.8041	0.696708	
1	6	1101	1	0	22.03121	18.99664	0.6667607	27.00199	17.85984	0.692557	20.79755	13.99734	0.7017887	25.7911	12.83184	0.6463383	
1	6	1101	2	0	4.28302	22.43672	0.6330605	4.058534	24.4439	0.6940571	6.29845	22.52717	0.6742061	6.229346	24.57692	0.6747717	
1	6	1101	3	0	21.54081	18.41969	0.63003	26.47078	18.38659	0.6407771	21.55005	13.29883	0.6615232	26.52027	13.29736	0.6165707	
1	6	1102	0	0	5.208737	26.86992	0.6529906	5.05979	26.8252	0.7408674	5.071977	26.98239	0.7330143	5.062064	26.97442	0.7238711	
1	6	1102	1	0	22.13801	22.1929	0.6182564	27.11898	21.06023	0.7046028	20.90443	17.15289	0.6892164	25.95869	15.97016	0.6596708	
1	6	1102	2	0	4.373301	25.53363	0.5613003	4.255754	27.60934	0.7020664	6.37237	25.68438	0.7084644	6.263257	27.68253	0.6308655	
1	6	1102	3	0	21.71891	21.51377	0.572861	26.63699	21.53267	0.6345605	21.64245	16.45097	0.6799453	26.69245	16.51192	0.5687712	
1	7	1101	0	0	5.802256	24.0841	0.7172592	5.609407	23.93831	0.6930013	5.707206	24.16579	0.7238444	5.642128	24.13861	0.690622	
1	7	1101	1	0	22.85493	19.22504	0.66582	27.81165	18.10018	0.667634	21.66912	14.21208	0.6968668	26.65192	13.03728	0.6754507	
1	7	1101	2	0	4.998105	22.73305	0.6509756	4.77322	24.71891	0.6832427	6.910778	22.81587	0.6921066	6.836565	24.91987	0.6413665	
1	7	1101	3	0	22.46637	18.60415	0.5676197	27.3177	18.58093	0.6714021	22.32876	13.48788	0.6433365	27.36844	13.51588	0.6198153	
1	7	1102	0	0	5.993997	26.27549	0.6513757	5.822689	26.16562	0.7356116	5.869232	26.35653	0.7143601	5.837467	26.2947	0.694881	
1	7	1102	1	0	22.99854	21.5852	0.6099403	27.85293	20.37251	0.7007548	21.66624	16.53121	0.6158872	26.67197	15.34545	0.6537131	
1	7	1102	2	0	5.139967	24.86643	0.6829091	5.024985	26.92966	0.7178817	7.154041	25.01627	0.7060655	7.058817	27.12169	0.6620547	
1	7	1102	3	0	22.49814	20.88375	0.5864958	27.42	20.90206	0.6976074	22.4342	15.79087	0.6940314	27.43631	15.8142	0.6265535	
1	8	1101	0	0	6.086405	22.73359	0.6974206	5.879756	22.65005	0.6972404	5.967193	22.86563	0.7184224	5.854818	22.79932	0.6891341	
1	8	1101	1	0	23.32131	17.79016	0.6703509	28.26144	16.67257	0.683424	22.06938	12.80706	0.6777391	27.08162	11.57834	0.6541476	
1	8	1101	2	0	5.206328	21.44993	0.5955182	5.020498	23.39714	0.7102316	7.162168	21.53374	0.7032993	7.128625	23.59725	0.6664353	
1	8	1101	3	0	22.80794	17.18619	0.6523031	27.72693	17.15833	0.6612899	22.77481	12.04411	0.7025816	27.80771	12.12704	0.6711966	
1	8	1102	0	0	6.168466	24.98311	0.686782	6.007302	24.87383	0.7252899	6.05729	25.08298	0.7281779	5.967268	25.07863	0.6807337	
1	8	1102	1	0	23.43771	20.04673	0.6168163	28.3857	18.89595	0.6885563	22.18093	15.01461	0.6931185	27.22304	13.82616	0.6589743	
1	8	1102	2	0	5.372903	23.58344	0.6406412	5.171715	25.69585	0.7022903	7.309949	23.77438	0.7410176	7.210955	25.79296	0.6525903	
1	8	1102	3	0	22.91934	19.39866	0.5700276	27.95528	19.43537	0.723464	22.89494	14.31177	0.7087303	27.90493	14.33307	0.652021	
1	9	1101	0	0	6.433945	24.43097	0.616466	6.208315	24.32538	0.707691	6.333787	24.56379	0.6790434	6.233017	24.47798	0.6984595	
1	9	1101	1	0	23.47083	19.62483	0.6210221	28.31842	18.50328	0.6611506	22.15921	14.68614	0.6845344	27.1035	13.4387	0.6651512	
1	9	1101	2	0	5.583839	23.22302	0.6619596	5.399843	25.05184	0.7217895	7.580355	23.23149	0.7196191	7.471764	25.3297	0.6703013	
1	9	1101	3	0	22.95064	19.00042	0.7021008	27.83532	19.00786	0.6726943	22.89929	13.94039	0.6999769	27.85196	14.02425	0.6737062	
1	9	1102	0	0	6.414451	27.17683	0.6392825	6.222501	27.05264	0.7128104	6.287123	27.27701	0.7087617	6.225787	27.28378	0.6729435	
1	9	1102	1	0	23.39918	22.42655	0.5742635	28.32534	21.22412	0.666393	22.16148	17.39296	0.6691335	27.15428	16.22313	0.6502388	
1	9	1102	2	0	5.590068	25.86408	0.6346741	5.412931	27.86754	0.6951896	7.500391	25.98831	0.6883788	7.438221	27.99708	0.673528	
1	9	1102	3	0	22.99029	21.76213	0.6375331	27.86473	21.79501	0.7006026	22.85321	16.71618	0.6891552	27.88062	16.71643	0.6256536	
1	10	1101	0	0	6.572262	24.72304	0.6534326	6.332974	24.61956	0.7216557	6.442161	24.84649	0.6904895	6.342274	24.78667	0.7302051	
1	10	1101	1	0	23.29099	20.15114	0.6415092	28.13776	18.99393	0.6923323	22.0148	15.21177	0.6835742	26.96345	13.98879	0.690915	
1	10	1101	2	0	5.765532	23.47521	0.639918	5.531468	25.37596	0.6463289	7.672965	23.5464	0.685678	7.602936	25.61234	0.6050982	
1	10	1101	3	0	22.90659	19.50678	0.6247324	27.67093	19.48459	0.6552296	22.77848	14.5061	0.6513984	27.69033	14.52122	0.6033064	
1	10	1102	0	0	6.545512	27.84522	0.6083432	6.344132	27.69195	0.7190571	6.400898	27.88783	0.716438	6.298102	27.86665	0.7004957	
1	10	1102	1	0	23.29808	23.28002	0.587674	28.14066	22.02234	0.7279016	21.99472	18.23397	0.7021226	26.93345	17.0653	0.6744926	
1	10	1102	2	0	5.716373	26.48783	0.6154975	5.508406	28.51054	0.6400181	7.623466	26.6097	0.6730758	7.623933	28.69909	0.5892214	
1	10	1102	3	0	22.82632	22.52843	0.5961387	27.67653	22.579	0.6372176	22.72128	17.59326	0.6511366	27.71556	17.59208	0.5689995	
1	11	1101	0	0	6.627063	23.16268	0.6783385	6.440142	22.96848	0.713631	6.497316	23.24777	0.6828785	6.385478	23.17345	0.7249696	
1	11	1101	1	0	24.20205	18.03324	0.6596131	29.18252	16.85276	0.6887821	22.9431	12.94086	0.6950761	28.01343	11.76027	0.6897207	
1	11	1101	2	0	5.863065	21.75952	0.6995292	5.585872	23.72025	0.6557761	7.769224	21.9402	0.7273333	7.641971	23.94374	0.6320304	
1	11	1101	3	0	23.70687	17.35472	0.6363924	28.68616	17.32927	0.6699858	23.67282	12.24853	0.681725	28.70044	12.23023	0.6614684	
1	11	1102	0	0	6.649384	25.5699	0.5957723	6.470999	25.45968	0.6876814	6.524245	25.66706	0.6417974	6.458392	25.57533	0.6792688	
1	11	1102	1	0	23.73677	20.73528	0.5902386	28.6806	19.55571	0.6546155	22.48277	15.68314	0.6672693	27.45567	14.47526	0.5889217	
1	11	1102	2	0	5.811677	24.2333	0.6474785	5.631948	26.16728	0.7099957	7.738649	24.35777	0.6984419	7.593308	26.46209	0.6326056	
1	11	1102	3	0	23.28475	20.04611	0.6354275	28.17702	20.04182	0.7104904	23.16795	15.02223	0.7229244	28.18322	14.99545	0.6544852	
1	12	1101	0	0	6.663961	23.36409	0.666707	6.421809	23.13659	0.7065488	6.49774	23.43217	0.6668138	6.427925	23.36136	0.6916867	
1	12	1101	1	0	24.04596	18.30046	0.6287306	28.96241	17.09785	0.6775471	22.78098	13.22299	0.6922818	27.79794	12.04482	0.6875604	
1	12	1101	2	0	5.844026	21.96084	0.6822449	5.614516	23.94275	0.689262	7.782972	22.11559	0.701161	7.618689	24.16899	0.6261032	
1	12	1101	3	0	23.56226	17.6157	0.5968165	28.54205	17.62873	0.62475	23.52701	12.54585	0.6177307	28.58008	12.5742	0.589837	
1	12	1102	0	0	6.655838	25.90162	0.6240289	6.478796	25.7599	0.704157	6.469031	25.99526	0.7206126	6.4306	25.88943	0.6477461	
1	12	1102	1	0	24.09253	20.88964	0.6187284	29.04185	19.66038	0.6611952	22.75468	15.79937	0.6711253	27.85396	14.60706	0.565367	
1	12	1102	2	0	5.804408	24.57663	0.6210834	5.5866	26.59698	0.6802119	7.744011	24.68819	0.6810475	7.642598	26.74671	0.6076752	
1	12	1102	3	0	23.55801	20.26948	0.6254452	28.54675	20.21661	0.6901931	23.53137	15.10822	0.6563004	28.566	15.19453	0.6389392	
1	13	1101	0	0	6.459219	23.46595	0.5871972	6.212894	23.32972	0.6902015	6.305468	23.60783	0.6962883	6.271106	23.5062	0.6562828	
1	13	1101	1	0	23.6838	18.58621	0.612231	28.57733	17.43419	0.6439005	22.39563	13.56826	0.6704409	27.38141	12.37189	0.6556014	
1	13	1101	2	0	5.58427	22.27615	0.638203	5.411466	24.08208	0.6826499	7.577024	22.27066	0.6831158	7.467381	24.3726	0.6627411	
1	13	1101	3	0	23.17339	17.91946	0.6240239	28.07246	17.92117	0.7029955	23.11971	12.85968	0.6823498	28.13399	12.84783	0.6577026	
1	13	1102	0	0	6.436699	26.04847	0.5790876	6.194183	25.95235	0.7298885	6.237096	26.19962	0.7045622	6.176242	26.16785	0.6722443	
1	13	1102	1	0	23.63221	21.27526	0.5914449	28.57276	19.98637	0.6447932	22.34873	16.14833	0.6524813	27.35071	14.90837	0.645095	
1	13	1102	2	0	5.550702	24.7007	0.600305	5.408746	26.75258	0.6656957	7.504513	24.80966	0.691266	7.480201	26.8343	0.6382039	
1	13	1102	3	0	23.15406	20.44411	0.5542068	28.12849	20.5091	0.6535522	23.12159	15.40639	0.679072	28.12671	15.45142	0.6235031	
1	14	1101	0	0	6.376468	23.53788	0.624781	6.170634	23.415	0.7053891	6.213689	23.71112	0.7154385	6.14101	23.64409	0.7038876	
1	14	1101	1	0	23.6084	18.66806	0.6140812	28.54721	17.50147	0.6069143	22.30461	13.67043	0.6956425	27.27401	12.41525	0.6842267	
1	14	1101	2	0	5.51469	22.25029	0.6163813	5.282033	24.1843	0.725226	7.492256	22.44101	0.6537757	7.366185	24.38557	0.6915115	
1	14	1101	3	0	23.10256	18.02229	0.6618677	28.01157	18.00816	0.6846508	23.03869	12.96317	0.6969787	28.03883	12.95359	0.7114233	
1	14	1102	0	0	6.297656	26.09966	0.6516533	6.106897	25.96254	0.7671956	6.1422	26.24093	0.6934042	6.056997	26.15852	0.6943204	
1	14	1102	1	0	23.50679	21.1626	0.5835487	28.47654	19.98721	0.6836993	22.24369	16.17513	0.6855455	27.25712	14.92722	0.6434997	
1	14	1102	2	0	5.488471	24.78109	0.6437272	5.298521	26.75468	0.7247109	7.369206	24.88122	0.6937444	7.273148	26.88495	0.6798196	
1	14	1102	3	0	23.14209	20.54304	0.6305894	28.00775	20.496	0.6689113	22.94324	15.45205	0.6956074	27.90625	15.43265	0.6602584	
1	15	1101	0	0	6.297051	23.53306	0.5793803	6.063099	23.38128	0.7315116	6.117749	23.69125	0.7081655	6.055804	23.63275	0.6912824	
1	15	1101	1	0	23.93244	18.36906	0.6083627	28.92514	17.15912	0.6766822	22.69684	13.26458	0.6822566	27.74886	12.09788	0.6755573	
1	15	1101	2	0	5.450524	22.20406	0.6386619	5.258799	24.18211	0.6901228	7.423347	22.41038	0.6814388	7.295769	24.39715	0.6799842	
1	15	1101	3	0	23.52414	17.69656	0.6105669	28.53168	17.70191	0.6255139	23.45213	12.57439	0.6752818	28.53945	12.56356	0.5614302	
1	15	1102	0	0	6.250922	25.8595	0.6634556	6.048263	25.71226	0.733813	6.075957	25.99509	0.734974	5.978879	25.92132	0.6785468	
1	15	1102	1	0	23.11261	21.15662	0.6245257	28.01509	19.94832	0.6916139	21.81994	16.17423	0.6808642	26.81037	14.92874	0.6480355	
1	15	1102	2	0	5.36989	24.51863	0.5498904	5.225199	26.51525	0.7141452	7.294986	24.68785	0.7242755	7.211327	26.63124	0.6130379	
