1	4	1101	2	0	3.946	21.935	0.00138	0.00139	0.00011	-0.00004
1	4	1101	3	0	22.945	14.213	0.00003	0.00007	-0.00345	0.00342
1	3	1102	0	0	3.629	23.470	-0.00002	0.00000	0.00003	-0.00004
1	3	1102	1	0	22.681	15.533	-0.00081	-0.00073	-0.00347	0.00344
1	3	1102	2	0	3.764	23.185	0.00139	0.00136	0.00003	-0.00004
1	3	1102	3	0	22.770	15.448	0.00002	0.00005	-0.00351	0.00345
1	4	1102	0	0	4.014	24.748	-0.00003	0.00000	0.00006	-0.00005
1	4	1102	1	0	23.082	16.824	-0.00079	-0.00076	-0.00348	0.00345
1	4	1102	2	0	4.194	24.507	0.00141	0.00140	0.00005	-0.00003
1	4	1102	3	0	23.189	16.775	0.00001	0.00004	-0.00349	0.00343
1	5	1101	0	0	4.446	23.394	-0.00002	-0.00003	0.00007	-0.00006
1	5	1101	1	0	23.905	15.221	-0.00078	-0.00078	-0.00349	0.00346
1	5	1101	2	0	4.647	23.142	0.00140	0.00143	0.00007	-0.00008
1	5	1101	3	0	24.058	15.144	0.00003	0.00006	-0.00352	0.00343
1	5	1102	0	0	4.658	25.650	-0.00004	0.00001	0.00006	-0.00004
1	5	1102	1	0	23.738	17.759	-0.00083	-0.00078	-0.00346	0.00343
1	5	1102	2	0	4.860	25.397	0.00142	0.00139	0.00008	-0.00002
1	5	1102	3	0	23.857	17.659	0.00001	0.00001	-0.00348	0.00341
1	6	1101	0	0	5.021	23.754	-0.00005	-0.00004	0.00009	-0.00005
1	6	1101	1	0	23.905	15.921	-0.00083	-0.00078	-0.00342	0.00340
1	6	1101	2	0	5.217	23.496	0.00143	0.00138	0.00008	-0.00010
1	6	1101	3	0	24.020	15.851	0.00002	-0.00001	-0.00348	0.00337
1	6	1102	0	0	5.101	26.913	-0.00005	-0.00002	0.00009	-0.00005
1	6	1102	1	0	24.030	19.094	-0.00082	-0.00079	-0.00345	0.00342
1	6	1102	2	0	5.316	26.627	0.00137	0.00139	0.00008	-0.00008
1	6	1102	3	0	24.173	19.002	-0.00001	0.00003	-0.00344	0.00340
1	7	1101	0	0	5.690	24.082	-0.00002	-0.00006	0.00010	-0.00009
1	7	1101	1	0	24.747	16.144	-0.00080	-0.00078	-0.00343	0.00339
1	7	1101	2	0	5.880	23.797	0.00136	0.00139	0.00010	-0.00010
1	7	1101	3	0	24.870	16.047	-0.00003	0.00000	-0.00347	0.00337
1	7	1102	0	0	5.881	26.273	-0.00004	-0.00006	0.00007	-0.00007
1	7	1102	1	0	24.797	18.459	-0.00086	-0.00082	-0.00344	0.00336
1	7	1102	2	0	6.094	25.984	0.00138	0.00142	0.00012	-0.00007
1	7	1102	3	0	24.947	18.348	-0.00002	0.00001	-0.00347	0.00338
1	8	1101	0	0	5.947	22.762	-0.00005	-0.00005	0.00010	-0.00011
1	8	1101	1	0	25.183	14.712	-0.00083	-0.00080	-0.00343	0.00339
1	8	1101	2	0	6.129	22.495	0.00139	0.00137	0.00010	-0.00007
1	8	1101	3	0	25.279	14.629	0.00002	0.00002	-0.00347	0.00339
1	8	1102	0	0	6.050	25.005	-0.00005	-0.00004	0.00010	-0.00009
1	8	1102	1	0	25.307	16.946	-0.00082	-0.00080	-0.00344	0.00340
1	8	1102	2	0	6.266	24.712	0.00136	0.00141	0.00010	-0.00010
1	8	1102	3	0	25.419	16.870	-0.00003	0.00002	-0.00347	0.00342
1	9	1101	0	0	6.302	24.450	-0.00003	-0.00007	0.00010	-0.00011
1	9	1101	1	0	25.263	16.563	-0.00086	-0.00081	-0.00341	0.00334
1	9	1101	2	0	6.509	24.209	0.00139	0.00134	0.00010	-0.00010
1	9	1101	3	0	25.384	16.493	-0.00001	0.00003	-0.00342	0.00335
1	9	1102	0	0	6.287	27.198	-0.00004	-0.00004	0.00011	-0.00009
1	9	1102	1	0	25.260	19.317	-0.00082	-0.00081	-0.00342	0.00338
1	9	1102	2	0	6.485	26.929	0.00134	0.00137	0.00009	-0.00008
1	9	1102	3	0	25.397	19.247	-0.00004	0.00001	-0.00345	0.00337
1	10	1101	0	0	6.422	24.744	-0.00004	-0.00006	0.00010	-0.00012
1	10	1101	1	0	25.102	17.086	-0.00084	-0.00081	-0.00339	0.00334
1	10	1101	2	0	6.643	24.502	0.00136	0.00135	0.00010	-0.00010
1	10	1101	3	0	25.262	17.005	-0.00004	0.00000	-0.00340	0.00330
1	10	1102	0	0	6.397	27.823	-0.00006	-0.00006	0.00007	-0.00010
1	10	1102	1	0	25.092	20.150	-0.00086	-0.00083	-0.00341	0.00333
1	10	1102	2	0	6.618	27.577	0.00137	0.00140	0.00011	-0.00007
1	10	1102	3	0	25.235	20.073	-0.00002	0.00002	-0.00338	0.00336
1	11	1101	0	0	6.488	23.138	-0.00006	-0.00009	0.00010	-0.00010
1	11	1101	1	0	26.085	14.897	-0.00083	-0.00080	-0.00347	0.00343
1	11	1101	2	0	6.715	22.841	0.00135	0.00135	0.00014	-0.00014
1	11	1101	3	0	26.192	14.791	-0.00001	-0.00001	-0.00348	0.00341
1	11	1102	0	0	6.526	25.568	-0.00005	-0.00007	0.00007	-0.00008
1	11	1102	1	0	25.589	17.612	-0.00084	-0.00081	-0.00345	0.00338
1	11	1102	2	0	6.694	25.305	0.00133	0.00138	0.00014	-0.00011
1	11	1102	3	0	25.703	17.526	-0.00004	-0.00001	-0.00343	0.00338
1	12	1101	0	0	6.503	23.324	-0.00005	-0.00010	0.00010	-0.00011
1	12	1101	1	0	25.897	15.167	-0.00083	-0.00081	-0.00345	0.00339
1	12	1101	2	0	6.715	23.047	0.00134	0.00138	0.00013	-0.00013
1	12	1101	3	0	26.053	15.091	0.00000	0.00001	-0.00345	0.00342
1	12	1102	0	0	6.509	25.887	-0.00008	-0.00008	0.00008	-0.00007
1	12	1102	1	0	25.936	17.739	-0.00086	-0.00083	-0.00346	0.00342
1	12	1102	2	0	6.694	25.652	0.00136	0.00139	0.00009	-0.00011
1	12	1102	3	0	26.051	17.697	0.00000	0.00001	-0.00347	0.00342
1	13	1101	0	0	6.312	23.477	-0.00003	-0.00008	0.00011	-0.00010
1	13	1101	1	0	25.510	15.490	-0.00085	-0.00080	-0.00344	0.00337
1	13	1101	2	0	6.510	23.250	0.00138	0.00133	0.00010	-0.00010
1	13	1101	3	0	25.625	15.387	0.00000	0.00000	-0.00345	0.00338
1	13	1102	0	0	6.261	26.092	-0.00007	-0.00004	0.00012	-0.00010
1	13	1102	1	0	25.476	18.080	-0.00085	-0.00086	-0.00348	0.00339
1	13	1102	2	0	6.486	25.774	0.00137	0.00139	0.00006	-0.00006
1	13	1102	3	0	25.633	17.953	-0.00001	0.00004	-0.00344	0.00340
1	14	1101	0	0	6.225	23.577	-0.00007	-0.00006	0.00014	-0.00009
1	14	1101	1	0	25.434	15.564	-0.00088	-0.00083	-0.00344	0.00338
1	14	1101	2	0	6.414	23.315	0.00138	0.00132	0.00013	-0.00012
1	14	1101	3	0	25.548	15.487	-0.00001	-0.00001	-0.00345	0.00338
1	14	1102	0	0	6.151	26.115	-0.00007	-0.00007	0.00011	-0.00009
1	14	1102	1	0	25.371	18.063	-0.00085	-0.00083	-0.00342	0.00340
1	14	1102	2	0	6.357	25.825	0.00131	0.00136	0.00008	-0.00010
1	14	1102	3	0	25.500	17.981	-0.00010	-0.00002	-0.00346	0.00335
1	15	1101	0	0	6.133	23.560	-0.00006	-0.00007	0.00014	-0.00010
1	15	1101	1	0	25.826	15.223	-0.00082	-0.00081	-0.00346	0.00342
1	15	1101	2	0	6.357	23.298	0.00137	0.00135	0.00014	-0.00011
1	15	1101	3	0	26.012	15.134	-0.00002	0.00000	-0.00350	0.00344
1	15	1102	0	0	6.089	25.872	-0.00008	-0.00008	0.00012	-0.00010
1	15	1102	1	0	24.940	18.052	-0.00085	-0.00084	-0.00341	0.00337
1	15	1102	2	0	6.275	25.588	0.00133	0.00134	0.00010	-0.00008
1	15	1102	3	0	25.042	17.964	-0.00006	-0.00002	-0.00341	0.00335
1	16	1101	0	0	6.225	23.711	-0.00009	-0.00007	0.00013	-0.00012
1	16	1101	1	0	25.375	15.705	-0.00084	-0.00085	-0.00345	0.00336
1	16	1101	2	0	6.412	23.459	0.00134	0.00132	0.00013	-0.00013
1	16	1101	3	0	25.476	15.605	-0.00003	-0.00002	-0.00345	0.00339
1	16	1102	0	0	6.048	26.444	-0.00006	-0.00008	0.00013	-0.00009
1	16	1102	1	0	25.208	18.410	-0.00086	-0.00082	-0.00341	0.00337
1	16	1102	2	0	6.238	26.112	0.00133	0.00138	0.00013	-0.00009
1	16	1102	3	0	25.330	18.297	-0.00006	-0.00002	-0.00346	0.00342
1	17	1101	0	0	6.056	23.921	-0.00009	-0.00009	0.00014	-0.00012
1	17	1101	1	0	25.729	15.621	-0.00087	-0.00084	-0.00346	0.00339
1	17	1101	2	0	6.295	23.614	0.00138	0.00136	0.00012	-0.00011
1	17	1101	3	0	25.874	15.474	-0.00004	-0.00001	-0.00350	0.00344
1	17	1102	0	0	5.999	26.392	-0.00009	-0.00009	0.00012	-0.00012
1	17	1102	1	0	25.678	18.086	-0.00085	-0.00082	-0.00346	0.00344
1	17	1102	2	0	6.191	26.107	0.00128	0.00132	0.00010	-0.00008
1	17	1102	3	0	25.817	17.961	-0.00004	0.00001	-0.00350	0.00345
1	18	1101	0	0	6.001	23.991	-0.00010	-0.00007	0.00012	-0.00011
1	18	1101	1	0	25.351	15.875	-0.00087	-0.00085	-0.00348	0.00339
1	18	1101	2	0	6.236	23.725	0.00134	0.00134	0.00014	-0.00013
1	18	1101	3	0	25.467	15.792	-0.00002	-0.00004	-0.00346	0.00339
1	18	1102	0	0	5.872	27.045	-0.00008	-0.00008	0.00013	-0.00009
1	18	1102	1	0	25.246	18.904	-0.00089	-0.00083	-0.00344	0.00342
1	18	1102	2	0	6.120	26.744	0.00133	0.00135	0.00010	-0.00009
1	18	1102	3	0	25.358	18.794	-0.00002	0.00000	-0.00347	0.00341
1	19	1101	0	0	6.239	23.668	-0.00008	-0.00008	0.00013	-0.00012
1	19	1101	1	0	25.782	15.435	-0.00087	-0.00083	-0.00346	0.00337
1	19	1101	2	0	6.434	23.406	0.00135	0.00132	0.00013	-0.00010
1	19	1101	3	0	25.957	15.345	-0.00004	-0.00007	-0.00352	0.00342
1	19	1102	0	0	6.109	26.136	-0.00010	-0.00009	0.00012	-0.00010
1	19	1102	1	0	25.539	17.972	-0.00083	-0.00086	-0.00350	0.00341
1	19	1102	2	0	6.325	25.858	0.00128	0.00131	0.00009	-0.00011
1	19	1102	3	0	25.656	17.863	-0.00007	-0.00002	-0.00348	0.00342
1	20	1101	0	0	6.167	23.732	-0.00009	-0.00010	0.00015	-0.00011
1	20	1101	1	0	25.287	15.719	-0.00086	-0.00084	-0.00340	0.00337
1	20	1101	2	0	6.385	23.483	0.00137	0.00133	0.00007	-0.00006
1	20	1101	3	0	25.404	15.663	-0.00003	0.00000	-0.00345	0.00337
1	20	1102	0	0	5.930	26.602	-0.00011	-0.00008	0.00013	-0.00012
1	20	1102	1	0	25.045	18.574	-0.00090	-0.00081	-0.00340	0.00335
1	20	1102	2	0	6.094	26.316	0.00128	0.00134	0.00009	-0.00010
1	20	1102	3	0	25.221	18.487	-0.00003	-0.00005	-0.00348	0.00339
1	21	1101	0	0	6.151	23.749	-0.00010	-0.00010	0.00011	-0.00013
1	21	1101	1	0	25.531	15.555	-0.00086	-0.00083	-0.00347	0.00337
1	21	1101	2	0	6.345	23.455	0.00134	0.00131	0.00009	-0.00008
1	21	1101	3	0	25.665	15.454	-0.00003	-0.00002	-0.00345	0.00342
1	21	1102	0	0	5.930	26.533	-0.00011	-0.00008	0.00013	-0.00012
1	21	1102	1	0	25.325	18.334	-0.00085	-0.00083	-0.00346	0.00342
1	21	1102	2	0	6.109	26.211	0.00129	0.00132	0.00010	-0.00010
1	21	1102	3	0	25.454	18.228	-0.00006	-0.00001	-0.00349	0.00343
1	22	1101	0	0	5.900	24.066	-0.00008	-0.00010	0.00012	-0.00011
1	22	1101	1	0	25.324	15.869	-0.00086	-0.00082	-0.00344	0.00339
1	22	1101	2	0	6.131	23.806	0.00134	0.00132	0.00011	-0.00012
1	22	1101	3	0	25.417	15.798	-0.00002	-0.00002	-0.00347	0.00341
1	22	1102	0	0	5.757	26.923	-0.00010	-0.00006	0.00012	-0.00009
1	22	1102	1	0	25.198	18.726	-0.00086	-0.00083	-0.00345	0.00343
1	22	1102	2	0	5.981	26.628	0.00131	0.00135	0.00013	-0.00010
1	22	1102	3	0	25.314	18.638	-0.00003	-0.00002	-0.00349	0.00343
1	23	1101	0	0	5.827	24.194	-0.00007	-0.00011	0.00011	-0.00013
1	23	1101	1	0	25.314	15.998	-0.00084	-0.00084	-0.00345	0.00339
1	23	1101	2	0	6.057	23.938	0.00131	0.00135	0.00013	-0.00010
1	23	1101	3	0	25.430	15.943	-0.00009	-0.00004	-0.00348	0.00338
1	23	1102	0	0	5.737	26.650	-0.00012	-0.00010	0.00011	-0.00009
1	23	1102	1	0	25.105	18.530	-0.00089	-0.00085	-0.00344	0.00337
1	23	1102	2	0	5.904	26.356	0.00131	0.00133	0.00010	-0.00012
1	23	1102	3	0	25.246	18.428	-0.00007	-0.00004	-0.00347	0.00341
1	24	1101	0	0	5.822	24.231	-0.00007	-0.00009	0.00014	-0.00012
1	24	1101	1	0	25.368	15.975	-0.00085	-0.00083	-0.00345	0.00340
1	24	1101	2	0	6.023	23.970	0.00131	0.00130	0.00012	-0.00011
1	24	1101	3	0	25.487	15.886	-0.00004	-0.00002	-0.00348	0.00344
1	24	1102	0	0	5.707	27.115	-0.00009	-0.00009	0.00012	-0.00009
1	24	1102	1	0	25.287	18.843	-0.00083	-0.00083	-0.00347	0.00344
1	24	1102	2	0	5.925	26.819	0.00130	0.00135	0.00010	-0.00010
1	24	1102	3	0	25.397	18.746	-0.00006	0.00000	-0.00347	0.00343
1	25	1101	0	0	5.984	24.185	-0.00009	-0.00010	0.00010	-0.00014
1	25	1101	1	0	25.848	15.793	-0.00084	-0.00083	-0.00351	0.00342
1	25	1101	2	0	6.191	23.908	0.00131	0.00131	0.00015	-0.00013
1	25	1101	3	0	25.963	15.687	-0.00005	-0.00005	-0.00350	0.00345
1	25	1102	0	0	5.342	27.527	-0.00009	-0.00009	0.00008	-0.00010
1	25	1102	1	0	25.221	19.112	-0.00088	-0.00084	-0.00350	0.00344
1	25	1102	2	0	5.539	27.229	0.00132	0.00131	0.00010	-0.00007
1	25	1102	3	0	25.311	19.032	-0.00009	-0.00003	-0.00350	0.00344
1	26	1101	0	0	5.889	24.269	-0.00009	-0.00010	0.00012	-0.00013
1	26	1101	1	0	25.343	16.091	-0.00086	-0.00086	-0.00346	0.00339
1	26	1101	2	0	6.108	23.988	0.00133	0.00129	0.00013	-0.00011
1	26	1101	3	0	25.472	16.028	-0.00010	-0.00003	-0.00348	0.00338
1	26	1102	0	0	5.477	27.437	-0.00009	-0.00011	0.00010	-0.00006
1	26	1102	1	0	24.946	19.265	-0.00087	-0.00083	-0.00347	0.00343
1	26	1102	2	0	5.678	27.133	0.00132	0.00132	0.00009	-0.00010
1	26	1102	3	0	25.082	19.146	-0.00006	-0.00005	-0.00346	0.00341
1	27	1101	0	0	5.873	24.411	-0.00009	-0.00011	0.00010	-0.00013
1	27	1101	1	0	25.659	16.042	-0.00087	-0.00083	-0.00350	0.00343
1	27	1101	2	0	6.100	24.134	0.00132	0.00134	0.00014	-0.00012
1	27	1101	3	0	25.788	15.951	-0.00002	-0.00002	-0.00348	0.00344
1	27	1102	0	0	5.407	26.895	-0.00012	-0.00012	0.00009	-0.00009
1	27	1102	1	0	24.819	18.760	-0.00088	-0.00086	-0.00345	0.00343
1	27	1102	2	0	5.599	26.640	0.00132	0.00132	0.00011	-0.00008
1	27	1102	3	0	24.926	18.666	-0.00007	-0.00004	-0.00348	0.00340
1	28	1101	0	0	5.860	22.631	-0.00008	-0.00012	0.00011	-0.00012
1	28	1101	1	0	25.882	14.096	-0.00085	-0.00085	-0.00350	0.00346
1	28	1101	2	0	6.036	22.365	0.00132	0.00132	0.00008	-0.00015
1	28	1101	3	0	26.009	13.992	-0.00006	-0.00002	-0.00354	0.00345
1	28	1102	0	0	5.250	25.487	-0.00010	-0.00010	0.00010	-0.00008
1	28	1102	1	0	25.320	16.927	-0.00088	-0.00085	-0.00352	0.00347
1	28	1102	2	0	5.459	25.233	0.00135	0.00132	0.00008	-0.00011
1	28	1102	3	0	25.409	16.836	-0.00004	-0.00003	-0.00353	0.00350
1	29	1101	0	0	5.820	24.248	-0.00009	-0.00011	0.00012	-0.00008
1	29	1101	1	0	25.853	15.719	-0.00087	-0.00084	-0.00352	0.00346
1	29	1101	2	0	6.049	23.932	0.00131	0.00131	0.00014	-0.00012
1	29	1101	3	0	25.974	15.617	-0.00002	0.00000	-0.00351	0.00344
1	29	1102	0	0	5.147	27.320	-0.00013	-0.00011	0.00008	-0.00010
1	29	1102	1	0	25.203	18.761	-0.00086	-0.00084	-0.00350	0.00348
1	29	1102	2	0	5.357	27.021	0.00129	0.00129	0.00006	-0.00010
1	29	1102	3	0	25.306	18.703	-0.00004	-0.00004	-0.00352	0.00348
1	30	1101	0	0	5.851	22.649	-0.00012	-0.00012	0.00010	-0.00012
1	30	1101	1	0	25.787	14.156	-0.00085	-0.00085	-0.00351	0.00346
1	30	1101	2	0	6.029	22.395	0.00131	0.00131	0.00011	-0.00013
1	30	1101	3	0	25.955	14.060	-0.00007	-0.00004	-0.00353	0.00343
1	30	1102	0	0	5.102	25.437	-0.00011	-0.00010	0.00010	-0.00012
1	30	1102	1	0	25.128	16.928	-0.00086	-0.00085	-0.00350	0.00345
1	30	1102	2	0	5.351	25.171	0.00132	0.00131	0.00014	-0.00007
1	30	1102	3	0	25.239	16.853	-0.00008	-0.00005	-0.00353	0.00348
1	31	1101	0	0	6.006	22.660	-0.00011	-0.00012	0.00011	-0.00013
1	31	1101	1	0	26.114	14.049	-0.00089	-0.00087	-0.00354	0.00344
1	31	1101	2	0	6.200	22.407	0.00130	0.00129	0.00012	-0.00011
1	31	1101	3	0	26.240	13.989	-0.00004	-0.00003	-0.00353	0.00347
1	31	1102	0	0	5.317	24.982	-0.00009	-0.00013	0.00007	-0.00011
1	31	1102	1	0	24.586	16.914	-0.00087	-0.00089	-0.00348	0.00340
1	31	1102	2	0	5.501	24.709	0.00133	0.00131	0.00011	-0.00007
1	31	1102	3	0	24.686	16.827	-0.00009	-0.00002	-0.00346	0.00342
1	32	1101	0	0	5.906	24.667	-0.00010	-0.00013	0.00010	-0.00012
1	32	1101	1	0	25.866	16.150	-0.00086	-0.00084	-0.00352	0.00346
1	32	1101	2	0	6.115	24.405	0.00128	0.00128	0.00014	-0.00013
1	32	1101	3	0	25.989	16.069	-0.00005	-0.00004	-0.00352	0.00343
1	32	1102	0	0	5.244	27.718	-0.00011	-0.00010	0.00012	-0.00009
1	32	1102	1	0	25.235	19.207	-0.00088	-0.00087	-0.00351	0.00347
1	32	1102	2	0	5.436	27.415	0.00133	0.00132	0.00010	-0.00008
1	32	1102	3	0	25.348	19.080	-0.00011	-0.00002	-0.00353	0.00345
1	33	1101	0	0	5.851	23.647	-0.00012	-0.00012	0.00011	-0.00012
1	33	1101	1	0	25.854	15.118	-0.00085	-0.00083	-0.00350	0.00345
1	33	1101	2	0	5.972	23.380	0.00131	0.00128	0.00013	-0.00012
1	33	1101	3	0	25.972	15.023	-0.00007	-0.00004	-0.00355	0.00345
1	33	1102	0	0	5.138	26.478	-0.00012	-0.00011	0.00011	-0.00012
1	33	1102	1	0	25.204	17.943	-0.00085	-0.00086	-0.00352	0.00346
1	33	1102	2	0	5.346	26.188	0.00130	0.00132	0.00013	-0.00006
1	33	1102	3	0	25.282	17.834	-0.00007	-0.00004	-0.00353	0.00350
1	34	1101	0	0	5.979	23.921	-0.00011	-0.00010	0.00012	-0.00009
1	34	1101	1	0	25.599	15.681	-0.00088	-0.00087	-0.00349	0.00342
1	34	1101	2	0	6.196	23.661	0.00135	0.00132	0.00014	-0.00014
1	34	1101	3	0	25.721	15.611	-0.00006	-0.00004	-0.00351	0.00340
1	34	1102	0	0	5.284	26.719	-0.00010	-0.00009	0.00011	-0.00011
1	34	1102	1	0	24.932	18.475	-0.00089	-0.00085	-0.00349	0.00339
1	34	1102	2	0	5.502	26.456	0.00129	0.00129	0.00009	-0.00007
1	34	1102	3	0	25.083	18.381	-0.00008	-0.00006	-0.00349	0.00344
1	35	1101	0	0	5.816	24.651	-0.00009	-0.00012	0.00009	-0.00012
1	35	1101	1	0	25.626	16.262	-0.00085	-0.00084	-0.00350	0.00344
1	35	1101	2	0	5.989	24.388	0.00129	0.00131	0.00012	-0.00012
1	35	1101	3	0	25.777	16.160	-0.00006	-0.00005	-0.00350	0.00344
1	35	1102	0	0	5.259	26.658	-0.00011	-0.00009	0.00011	-0.00009
1	35	1102	1	0	24.965	18.376	-0.00091	-0.00086	-0.00348	0.00342
1	35	1102	2	0	5.442	26.440	0.00130	0.00130	0.00008	-0.00007
1	35	1102	3	0	25.088	18.306	-0.00007	-0.00006	-0.00350	0.00343
1	36	1101	0	0	5.600	25.108	-0.00009	-0.00013	0.00009	-0.00011
1	36	1101	1	0	25.711	16.584	-0.00089	-0.00084	-0.00354	0.00343
1	36	1101	2	0	5.810	24.875	0.00128	0.00129	0.00012	-0.00011
1	36	1101	3	0	25.817	16.482	-0.00006	-0.00007	-0.00351	0.00347
1	36	1102	0	0	5.047	28.054	-0.00012	-0.00011	0.00012	-0.00007
1	36	1102	1	0	25.166	19.498	-0.00091	-0.00085	-0.00351	0.00347
1	36	1102	2	0	5.265	27.740	0.00131	0.00131	0.00010	-0.00011
1	36	1102	3	0	25.313	19.401	-0.00007	-0.00006	-0.00354	0.00346
1	37	1101	0	0	5.603	25.383	-0.00011	-0.00014	0.00009	-0.00010
1	37	1101	1	0	25.344	17.034	-0.00089	-0.00086	-0.00349	0.00343
1	37	1101	2	0	5.782	25.120	0.00132	0.00131	0.00014	-0.00012
1	37	1101	3	0	25.464	16.967	-0.00007	-0.00006	-0.00350	0.00339
1	37	1102	0	0	4.786	28.269	-0.00011	-0.00011	0.00013	-0.00009
1	37	1102	1	0	24.596	19.945	-0.00089	-0.00087	-0.00348	0.00344
1	37	1102	2	0	4.981	27.991	0.00130	0.00132	0.00010	-0.00009
1	37	1102	3	0	24.680	19.822	-0.00006	-0.00003	-0.00352	0.00346
1	38	1101	0	0	5.659	25.564	-0.00011	-0.00013	0.00012	-0.00012
1	38	1101	1	0	25.482	17.145	-0.00087	-0.00090	-0.00353	0.00344
1	38	1101	2	0	5.810	25.302	0.00132	0.00132	0.00012	-0.00008
1	38	1101	3	0	25.613	17.051	-0.00008	-0.00004	-0.00352	0.00343
1	38	1102	0	0	4.956	28.452	-0.00012	-0.00014	0.00010	-0.00010
1	38	1102	1	0	24.847	20.027	-0.00089	-0.00087	-0.00352	0.00345
1	38	1102	2	0	5.158	28.148	0.00129	0.00132	0.00011	-0.00006
1	38	1102	3	0	24.970	19.895	-0.00006	-0.00003	-0.00350	0.00347
1	39	1101	0	0	5.632	25.903	-0.00011	-0.00014	0.00011	-0.00011
1	39	1101	1	0	25.716	17.316	-0.00089	-0.00084	-0.00354	0.00344
1	39	1101	2	0	5.827	25.651	0.00128	0.00130	0.00010	-0.00010
