11/21/2024,17:07:20.870,0,0,0,Processor #2 is starting with 1 tiles.,0,0,0
11/21/2024,18:14:47.413,1,1102,0,Load Images,129,0,0
11/21/2024,18:14:48.007,1,1102,0,Save Thumbnail,9,0,0
11/21/2024,18:14:48.016,1,1102,0,Find spots a,602,0,0
11/21/2024,18:14:48.702,1,1102,0,Save Thumbnail,10,0,0
11/21/2024,18:14:48.711,1,1102,0,Find spots c,682,0,0
11/21/2024,18:14:49.267,1,1102,0,Save Thumbnail,9,0,0
11/21/2024,18:14:49.276,1,1102,0,Find spots g,553,0,0
11/21/2024,18:14:49.830,1,1102,0,Save Thumbnail,9,0,0
11/21/2024,18:14:49.839,1,1102,0,Find spots t,556,0,0
11/21/2024,18:14:49.851,1,1102,0,Find spots,2438,0,0
11/21/2024,18:14:49.851,1,1102,0,Preprocess cycle 1,2568,0,0
11/21/2024,18:17:13.037,1,1102,0,Load Images,74,0,0
11/21/2024,18:17:13.623,1,1102,0,Save Thumbnail,9,0,0
11/21/2024,18:17:13.632,1,1102,0,Find spots a,594,0,0
11/21/2024,18:17:14.231,1,1102,0,Save Thumbnail,9,0,0
11/21/2024,18:17:14.239,1,1102,0,Find spots c,594,0,0
11/21/2024,18:17:14.807,1,1102,0,Save Thumbnail,9,0,0
11/21/2024,18:17:14.816,1,1102,0,Find spots g,564,0,0
11/21/2024,18:17:15.374,1,1102,0,Save Thumbnail,9,0,0
11/21/2024,18:17:15.383,1,1102,0,Find spots t,558,0,0
11/21/2024,18:17:15.395,1,1102,0,Find spots,2357,0,0
11/21/2024,18:17:15.396,1,1102,0,Preprocess cycle 2,2433,0,0
11/21/2024,18:19:43.633,1,1102,0,Load Images,84,0,0
11/21/2024,18:19:44.260,1,1102,0,Save Thumbnail,10,0,0
11/21/2024,18:19:44.268,1,1102,0,Find spots a,635,0,0
11/21/2024,18:19:45.042,1,1102,0,Save Thumbnail,9,0,0
11/21/2024,18:19:45.051,1,1102,0,Find spots c,770,0,0
11/21/2024,18:19:45.610,1,1102,0,Save Thumbnail,9,0,0
11/21/2024,18:19:45.619,1,1102,0,Find spots g,555,0,0
11/21/2024,18:19:46.182,1,1102,0,Save Thumbnail,9,0,0
11/21/2024,18:19:46.190,1,1102,0,Find spots t,563,0,0
11/21/2024,18:19:46.204,1,1102,0,Find spots,2570,0,0
11/21/2024,18:19:46.204,1,1102,0,Preprocess cycle 3,2656,0,0
11/21/2024,18:22:20.484,1,1102,0,Load Images,82,0,0
11/21/2024,18:22:21.108,1,1102,0,Save Thumbnail,10,0,0
11/21/2024,18:22:21.116,1,1102,0,Find spots a,632,0,0
11/21/2024,18:22:21.800,1,1102,0,Save Thumbnail,9,0,0
11/21/2024,18:22:21.809,1,1102,0,Find spots c,681,0,0
11/21/2024,18:22:22.391,1,1102,0,Save Thumbnail,10,0,0
11/21/2024,18:22:22.399,1,1102,0,Find spots g,578,0,0
11/21/2024,18:22:22.980,1,1102,0,Save Thumbnail,9,0,0
11/21/2024,18:22:22.989,1,1102,0,Find spots t,582,0,0
11/21/2024,18:22:23.001,1,1102,0,Find spots,2517,0,0
11/21/2024,18:22:23.001,1,1102,0,Preprocess cycle 4,2600,0,0
11/21/2024,18:22:23.016,0,0,0,Load locs 0 13,0,0,0
11/21/2024,18:22:23.031,0,0,0,Load locs 1 14,0,0,0
11/21/2024,18:22:23.043,0,0,0,Load locs 2 12,0,0,0
11/21/2024,18:22:23.057,0,0,0,Load locs 3 13,0,0,0
11/21/2024,18:22:23.070,0,0,0,Load locs 4 12,0,0,0
11/21/2024,18:22:23.085,0,0,0,Load locs 5 14,0,0,0
11/21/2024,18:22:23.097,0,0,0,Load locs 6 12,0,0,0
11/21/2024,18:22:23.112,0,0,0,Load locs 7 14,0,0,0
11/21/2024,18:22:23.120,0,0,0,Load locs 8 8,0,0,0
11/21/2024,18:22:23.134,0,0,0,Load locs 9 14,0,0,0
11/21/2024,18:22:23.143,0,0,0,Load locs 10 8,0,0,0
11/21/2024,18:22:23.157,0,0,0,Load locs 11 13,0,0,0
11/21/2024,18:22:23.165,0,0,0,Load locs 12 7,0,0,0
11/21/2024,18:22:23.180,0,0,0,Load locs 13 14,0,0,0
11/21/2024,18:22:23.189,0,0,0,Load locs 14 8,0,0,0
11/21/2024,18:22:23.203,0,0,0,Load locs 15 13,0,0,0
11/21/2024,18:22:23.203,0,0,0,Gold cycle 1, silver cycle 3,0,0,0
11/21/2024,18:22:23.728,0,0,0,RegisterSpots2	128,0,0,0
11/21/2024,18:22:23.895,0,0,0,RegisterSpots3	166,0,0,0
11/21/2024,18:22:24.015,0,0,0,RegisterSpots6	118,0,0,0
11/21/2024,18:22:24.156,0,0,0,RegisterSpots7	140,0,0,0
11/21/2024,18:22:24.259,0,0,0,RegisterSpots8	102,0,0,0
11/21/2024,18:22:24.383,0,0,0,RegisterSpots9	123,0,0,0
11/21/2024,18:22:24.498,0,0,0,RegisterSpots10	114,0,0,0
11/21/2024,18:22:24.620,0,0,0,RegisterSpots11	121,0,0,0
11/21/2024,18:22:24.732,0,0,0,RegisterSpots12	111,0,0,0
11/21/2024,18:22:24.907,0,0,0,RegisterSpots13	173,0,0,0
11/21/2024,18:22:25.014,0,0,0,RegisterSpots14	106,0,0,0
11/21/2024,18:22:25.142,0,0,0,RegisterSpots15	128,0,0,0
11/21/2024,18:22:26.221,0,0,0,HarmonizeTemplateLocations	3218	6435280,0,0,0
11/21/2024,18:22:26.572,0,0,0,Load image 0 19,0,0,0
11/21/2024,18:22:26.963,0,0,0,Load image 1 17,0,0,0
11/21/2024,18:22:27.374,0,0,0,Load image 2 15,0,0,0
11/21/2024,18:22:27.726,0,0,0,Load image 3 14,0,0,0
11/21/2024,18:22:28.090,0,0,0,Finished ExtractTemplateCycle1	1537,0,0,0
11/21/2024,18:22:28.291,0,0,0,Load image 0 13,0,0,0
11/21/2024,18:22:28.669,0,0,0,Load image 1 17,0,0,0
11/21/2024,18:22:29.079,0,0,0,Load image 2 14,0,0,0
11/21/2024,18:22:29.452,0,0,0,Load image 3 14,0,0,0
11/21/2024,18:22:29.813,0,0,0,Finished ExtractTemplateCycle2	1536,0,0,0
11/21/2024,18:22:30.013,0,0,0,Load image 0 16,0,0,0
11/21/2024,18:22:30.390,0,0,0,Load image 1 17,0,0,0
11/21/2024,18:22:30.778,0,0,0,Load image 2 17,0,0,0
11/21/2024,18:22:31.185,0,0,0,Load image 3 13,0,0,0
11/21/2024,18:22:31.543,0,0,0,Finished ExtractTemplateCycle3	1546,0,0,0
11/21/2024,18:22:31.741,0,0,0,Load image 0 14,0,0,0
11/21/2024,18:22:32.108,0,0,0,Load image 1 14,0,0,0
11/21/2024,18:22:32.488,0,0,0,Load image 2 14,0,0,0
11/21/2024,18:22:32.859,0,0,0,Load image 3 14,0,0,0
11/21/2024,18:22:33.235,0,0,0,Finished ExtractTemplateCycle4	1508,0,0,0
11/21/2024,18:22:35.415,0,0,0,EstimateMatrix	1994,0,0,0
11/21/2024,18:22:37.260,1,1102,0,Harmonize Template,14257,0,0
11/21/2024,18:22:37.630,1,1102,0,TempDensity	1833737	,0,0,0
11/21/2024,18:22:42.786,0,0,0,OddsChanceMatch	0.0231,0,0,0
11/21/2024,18:22:42.786,0,0,0,PreliminaryBaseCalls	4223,0,0,0
11/21/2024,18:22:45.778,0,0,0,MergeTemplateClustersUsingCalls	2992,0,0,0
11/21/2024,18:22:45.839,1,1102,0,Merge Template,8578,0,0
11/21/2024,18:22:45.963,1,1102,1,Load Images,64,0,0
11/21/2024,18:22:46.064,1,1102,1,Register Image,100,0,0
11/21/2024,18:22:46.128,1,1102,1,Register Image,63,0,0
11/21/2024,18:22:46.187,1,1102,1,Register Image,58,0,0
11/21/2024,18:22:46.249,1,1102,1,Register Image,62,0,0
11/21/2024,18:22:46.305,1,1102,1,Extract Image,55,0,0
11/21/2024,18:22:46.315,1,1102,1,Save Thumbnail,9,0,0
11/21/2024,18:22:46.387,1,1102,1,Extract Image,81,0,0
11/21/2024,18:22:46.398,1,1102,1,Save Thumbnail,10,0,0
11/21/2024,18:22:46.468,1,1102,1,Extract Image,80,0,0
11/21/2024,18:22:46.478,1,1102,1,Save Thumbnail,9,0,0
11/21/2024,18:22:46.548,1,1102,1,Extract Image,79,0,0
11/21/2024,18:22:46.559,1,1102,1,Save Thumbnail,9,0,0
11/21/2024,18:22:46.631,1,1102,1,Save CIF file,23,0,0
11/21/2024,18:22:46.632,1,1102,1,Extract cycle,747,0,0
11/21/2024,18:22:46.819,1,1102,2,Load Images,172,0,0
11/21/2024,18:22:46.928,1,1102,2,Register Image,107,0,0
11/21/2024,18:22:46.994,1,1102,2,Register Image,65,0,0
11/21/2024,18:22:47.059,1,1102,2,Register Image,63,0,0
11/21/2024,18:22:47.122,1,1102,2,Register Image,62,0,0
11/21/2024,18:22:47.178,1,1102,2,Extract Image,55,0,0
11/21/2024,18:22:47.189,1,1102,2,Save Thumbnail,9,0,0
11/21/2024,18:22:47.261,1,1102,2,Extract Image,81,0,0
11/21/2024,18:22:47.272,1,1102,2,Save Thumbnail,9,0,0
11/21/2024,18:22:47.338,1,1102,2,Extract Image,77,0,0
11/21/2024,18:22:47.349,1,1102,2,Save Thumbnail,10,0,0
11/21/2024,18:22:47.419,1,1102,2,Extract Image,80,0,0
11/21/2024,18:22:47.430,1,1102,2,Save Thumbnail,9,0,0
11/21/2024,18:22:47.497,1,1102,2,Save CIF file,23,0,0
11/21/2024,18:22:47.498,1,1102,2,Extract cycle,865,0,0
11/21/2024,18:22:47.588,1,1102,3,Load Images,74,0,0
11/21/2024,18:22:47.695,1,1102,3,Register Image,106,0,0
11/21/2024,18:22:47.812,1,1102,3,Register Image,116,0,0
11/21/2024,18:22:47.870,1,1102,3,Register Image,57,0,0
11/21/2024,18:22:47.927,1,1102,3,Register Image,56,0,0
11/21/2024,18:22:47.981,1,1102,3,Extract Image,53,0,0
11/21/2024,18:22:47.991,1,1102,3,Save Thumbnail,9,0,0
11/21/2024,18:22:48.059,1,1102,3,Extract Image,77,0,0
11/21/2024,18:22:48.070,1,1102,3,Save Thumbnail,9,0,0
11/21/2024,18:22:48.140,1,1102,3,Extract Image,80,0,0
11/21/2024,18:22:48.150,1,1102,3,Save Thumbnail,9,0,0
11/21/2024,18:22:48.220,1,1102,3,Extract Image,79,0,0
11/21/2024,18:22:48.230,1,1102,3,Save Thumbnail,9,0,0
11/21/2024,18:22:48.299,1,1102,3,Save CIF file,26,0,0
11/21/2024,18:22:48.299,1,1102,3,Extract cycle,800,0,0
11/21/2024,18:22:48.378,1,1102,4,Load Images,65,0,0
11/21/2024,18:22:48.473,1,1102,4,Register Image,93,0,0
11/21/2024,18:22:48.531,1,1102,4,Register Image,57,0,0
11/21/2024,18:22:48.588,1,1102,4,Register Image,55,0,0
11/21/2024,18:22:48.646,1,1102,4,Register Image,57,0,0
11/21/2024,18:22:48.700,1,1102,4,Extract Image,53,0,0
11/21/2024,18:22:48.710,1,1102,4,Save Thumbnail,8,0,0
11/21/2024,18:22:48.775,1,1102,4,Extract Image,74,0,0
11/21/2024,18:22:48.785,1,1102,4,Save Thumbnail,9,0,0
11/21/2024,18:22:48.855,1,1102,4,Extract Image,79,0,0
11/21/2024,18:22:48.865,1,1102,4,Save Thumbnail,9,0,0
11/21/2024,18:22:48.931,1,1102,4,Extract Image,75,0,0
11/21/2024,18:22:48.941,1,1102,4,Save Thumbnail,9,0,0
11/21/2024,18:22:49.013,1,1102,4,Save CIF file,27,0,0
11/21/2024,18:22:49.013,1,1102,4,Extract cycle,713,0,0
11/21/2024,18:24:51.219,1,1102,5,Load Images,113,0,0
11/21/2024,18:24:51.317,1,1102,5,Register Image,97,0,0
11/21/2024,18:24:51.375,1,1102,5,Register Image,57,0,0
11/21/2024,18:24:51.469,1,1102,5,Register Image,93,0,0
11/21/2024,18:24:51.528,1,1102,5,Register Image,56,0,0
11/21/2024,18:24:51.582,1,1102,5,Extract Image,53,0,0
11/21/2024,18:24:51.592,1,1102,5,Save Thumbnail,9,0,0
11/21/2024,18:24:51.660,1,1102,5,Extract Image,77,0,0
11/21/2024,18:24:51.671,1,1102,5,Save Thumbnail,9,0,0
11/21/2024,18:24:51.737,1,1102,5,Extract Image,76,0,0
11/21/2024,18:24:51.748,1,1102,5,Save Thumbnail,9,0,0
11/21/2024,18:24:51.816,1,1102,5,Extract Image,78,0,0
11/21/2024,18:24:51.827,1,1102,5,Save Thumbnail,9,0,0
11/21/2024,18:24:51.899,1,1102,5,Save CIF file,26,0,0
11/21/2024,18:24:51.899,1,1102,5,Extract cycle,806,0,0
11/21/2024,18:27:21.086,1,1102,6,Load Images,72,0,0
11/21/2024,18:27:21.212,1,1102,6,Register Image,126,0,0
11/21/2024,18:27:21.269,1,1102,6,Register Image,56,0,0
11/21/2024,18:27:21.326,1,1102,6,Register Image,56,0,0
11/21/2024,18:27:21.382,1,1102,6,Register Image,55,0,0
11/21/2024,18:27:21.439,1,1102,6,Extract Image,55,0,0
11/21/2024,18:27:21.449,1,1102,6,Save Thumbnail,9,0,0
11/21/2024,18:27:21.519,1,1102,6,Extract Image,79,0,0
11/21/2024,18:27:21.529,1,1102,6,Save Thumbnail,9,0,0
11/21/2024,18:27:21.598,1,1102,6,Extract Image,78,0,0
11/21/2024,18:27:21.609,1,1102,6,Save Thumbnail,9,0,0
11/21/2024,18:27:21.680,1,1102,6,Extract Image,81,0,0
11/21/2024,18:27:21.690,1,1102,6,Save Thumbnail,8,0,0
11/21/2024,18:27:21.762,1,1102,6,Save CIF file,29,0,0
11/21/2024,18:27:21.762,1,1102,6,Extract cycle,762,0,0
11/21/2024,18:29:51.963,1,1102,7,Load Images,78,0,0
11/21/2024,18:29:52.108,1,1102,7,Register Image,144,0,0
11/21/2024,18:29:52.166,1,1102,7,Register Image,57,0,0
11/21/2024,18:29:52.227,1,1102,7,Register Image,60,0,0
11/21/2024,18:29:52.284,1,1102,7,Register Image,56,0,0
11/21/2024,18:29:52.339,1,1102,7,Extract Image,54,0,0
11/21/2024,18:29:52.348,1,1102,7,Save Thumbnail,8,0,0
11/21/2024,18:29:52.419,1,1102,7,Extract Image,79,0,0
11/21/2024,18:29:52.429,1,1102,7,Save Thumbnail,9,0,0
11/21/2024,18:29:52.501,1,1102,7,Extract Image,81,0,0
11/21/2024,18:29:52.512,1,1102,7,Save Thumbnail,10,0,0
11/21/2024,18:29:52.579,1,1102,7,Extract Image,77,0,0
11/21/2024,18:29:52.589,1,1102,7,Save Thumbnail,9,0,0
11/21/2024,18:29:52.660,1,1102,7,Save CIF file,27,0,0
11/21/2024,18:29:52.660,1,1102,7,Extract cycle,789,0,0
11/21/2024,18:32:21.897,1,1102,8,Load Images,116,0,0
11/21/2024,18:32:21.996,1,1102,8,Register Image,97,0,0
11/21/2024,18:32:22.055,1,1102,8,Register Image,58,0,0
11/21/2024,18:32:22.112,1,1102,8,Register Image,56,0,0
11/21/2024,18:32:22.170,1,1102,8,Register Image,57,0,0
11/21/2024,18:32:22.224,1,1102,8,Extract Image,53,0,0
11/21/2024,18:32:22.234,1,1102,8,Save Thumbnail,8,0,0
11/21/2024,18:32:22.306,1,1102,8,Extract Image,80,0,0
11/21/2024,18:32:22.316,1,1102,8,Save Thumbnail,8,0,0
11/21/2024,18:32:22.386,1,1102,8,Extract Image,79,0,0
11/21/2024,18:32:22.397,1,1102,8,Save Thumbnail,9,0,0
11/21/2024,18:32:22.493,1,1102,8,Extract Image,106,0,0
11/21/2024,18:32:22.503,1,1102,8,Save Thumbnail,8,0,0
11/21/2024,18:32:22.573,1,1102,8,Save CIF file,24,0,0
11/21/2024,18:32:22.574,1,1102,8,Extract cycle,807,0,0
11/21/2024,18:34:51.773,1,1102,9,Load Images,75,0,0
11/21/2024,18:34:51.903,1,1102,9,Register Image,129,0,0
11/21/2024,18:34:51.960,1,1102,9,Register Image,56,0,0
11/21/2024,18:34:52.018,1,1102,9,Register Image,57,0,0
11/21/2024,18:34:52.075,1,1102,9,Register Image,56,0,0
11/21/2024,18:34:52.128,1,1102,9,Extract Image,53,0,0
11/21/2024,18:34:52.138,1,1102,9,Save Thumbnail,9,0,0
11/21/2024,18:34:52.203,1,1102,9,Extract Image,74,0,0
11/21/2024,18:34:52.213,1,1102,9,Save Thumbnail,9,0,0
11/21/2024,18:34:52.284,1,1102,9,Extract Image,79,0,0
11/21/2024,18:34:52.294,1,1102,9,Save Thumbnail,9,0,0
11/21/2024,18:34:52.362,1,1102,9,Extract Image,77,0,0
11/21/2024,18:34:52.372,1,1102,9,Save Thumbnail,8,0,0
11/21/2024,18:34:52.444,1,1102,9,Save CIF file,27,0,0
11/21/2024,18:34:52.444,1,1102,9,Extract cycle,760,0,0
11/21/2024,18:37:21.678,1,1102,10,Load Images,112,0,0
11/21/2024,18:37:21.774,1,1102,10,Register Image,95,0,0
11/21/2024,18:37:21.831,1,1102,10,Register Image,55,0,0
11/21/2024,18:37:21.890,1,1102,10,Register Image,58,0,0
11/21/2024,18:37:21.947,1,1102,10,Register Image,56,0,0
11/21/2024,18:37:22.002,1,1102,10,Extract Image,53,0,0
11/21/2024,18:37:22.012,1,1102,10,Save Thumbnail,9,0,0
11/21/2024,18:37:22.080,1,1102,10,Extract Image,77,0,0
11/21/2024,18:37:22.091,1,1102,10,Save Thumbnail,9,0,0
11/21/2024,18:37:22.160,1,1102,10,Extract Image,78,0,0
11/21/2024,18:37:22.170,1,1102,10,Save Thumbnail,9,0,0
11/21/2024,18:37:22.237,1,1102,10,Extract Image,76,0,0
11/21/2024,18:37:22.247,1,1102,10,Save Thumbnail,9,0,0
11/21/2024,18:37:22.318,1,1102,10,Save CIF file,26,0,0
11/21/2024,18:37:22.319,1,1102,10,Extract cycle,765,0,0
11/21/2024,18:39:51.547,1,1102,11,Load Images,99,0,0
11/21/2024,18:39:51.644,1,1102,11,Register Image,96,0,0
11/21/2024,18:39:51.700,1,1102,11,Register Image,55,0,0
11/21/2024,18:39:51.756,1,1102,11,Register Image,55,0,0
11/21/2024,18:39:51.814,1,1102,11,Register Image,56,0,0
11/21/2024,18:39:51.868,1,1102,11,Extract Image,53,0,0
11/21/2024,18:39:51.878,1,1102,11,Save Thumbnail,9,0,0
11/21/2024,18:39:51.946,1,1102,11,Extract Image,77,0,0
11/21/2024,18:39:51.956,1,1102,11,Save Thumbnail,9,0,0
11/21/2024,18:39:52.030,1,1102,11,Extract Image,83,0,0
11/21/2024,18:39:52.041,1,1102,11,Save Thumbnail,10,0,0
11/21/2024,18:39:52.111,1,1102,11,Extract Image,80,0,0
11/21/2024,18:39:52.121,1,1102,11,Save Thumbnail,8,0,0
11/21/2024,18:39:52.192,1,1102,11,Save CIF file,27,0,0
11/21/2024,18:39:52.192,1,1102,11,Extract cycle,760,0,0
11/21/2024,18:39:52.226,1,1102,11,Load CIF file,33,0,0
11/21/2024,18:39:52.292,1,1102,11,Load CIF file,31,0,0
11/21/2024,18:39:52.327,1,1102,11,Load CIF file,34,0,0
11/21/2024,18:39:52.361,1,1102,11,Load CIF file,32,0,0
11/21/2024,18:39:52.395,1,1102,11,Load CIF file,32,0,0
11/21/2024,18:39:52.429,1,1102,11,Load CIF file,33,0,0
11/21/2024,18:39:52.462,1,1102,11,Load CIF file,31,0,0
11/21/2024,18:39:52.523,1,1102,11,Load CIF file,59,0,0
11/21/2024,18:39:52.558,1,1102,11,Load CIF file,33,0,0
11/21/2024,18:39:52.591,1,1102,11,Load CIF file,32,0,0
11/21/2024,18:39:52.624,1,1102,11,Load CIF file,32,0,0
11/21/2024,18:39:52.812,0,0,0,Lane 1 tile 1102 copying read 1 matrix to read 1,0,0,0
11/21/2024,18:39:52.812,0,0,0,Lane 1 tile 1102 copying read 1 matrix to read 2,0,0,0
11/21/2024,18:39:52.813,0,0,0,Lane 1 tile 1102 copying read 1 matrix to read 3,0,0,0
11/21/2024,18:39:52.813,0,0,0,Lane 1 tile 1102 copying read 1 matrix to read 4,0,0,0
11/21/2024,18:39:52.813,1,1102,11,Matrix Estimation,619,0,0
11/21/2024,18:42:22.027,1,1102,12,Load Images,75,0,0
11/21/2024,18:42:22.168,1,1102,12,Register Image,140,0,0
11/21/2024,18:42:22.226,1,1102,12,Register Image,57,0,0
11/21/2024,18:42:22.284,1,1102,12,Register Image,57,0,0
11/21/2024,18:42:22.341,1,1102,12,Register Image,56,0,0
11/21/2024,18:42:22.395,1,1102,12,Extract Image,53,0,0
11/21/2024,18:42:22.405,1,1102,12,Save Thumbnail,9,0,0
11/21/2024,18:42:22.472,1,1102,12,Extract Image,76,0,0
11/21/2024,18:42:22.482,1,1102,12,Save Thumbnail,9,0,0
11/21/2024,18:42:22.553,1,1102,12,Extract Image,80,0,0
11/21/2024,18:42:22.564,1,1102,12,Save Thumbnail,9,0,0
11/21/2024,18:42:22.634,1,1102,12,Extract Image,79,0,0
11/21/2024,18:42:22.644,1,1102,12,Save Thumbnail,8,0,0
11/21/2024,18:42:22.715,1,1102,12,Save CIF file,25,0,0
11/21/2024,18:42:22.715,1,1102,12,Extract cycle,778,0,0
11/21/2024,18:42:27.720,1,1102,12,Phasing Estimation,1,0,0
11/21/2024,18:42:28.725,1,1102,12,Get phasing correction matrix,2,0,0
11/21/2024,18:42:28.845,1,1102,12,LoadNew CIF file, tile= 1102 cycle= 1 numInt= 2519712,66,0,0
11/21/2024,18:42:28.883,1,1102,12,Load locations,14,0,0
11/21/2024,18:42:28.900,1,1102,12,BaseCalling,16,0,0
11/21/2024,18:42:28.975,1,1102,12,AdaptiveMatrix,74,0,0
11/21/2024,18:42:28.975,1,1102,12,Load counters,0,0,0
11/21/2024,18:42:29.011,1,1102,12,CalculateCountersForCycle,35,0,0
11/21/2024,18:42:29.041,1,1102,12,Save DIF file,30,0,0
11/21/2024,18:42:29.044,1,1102,12,Call Bases for Cycle 1,266,1,0
11/21/2024,18:42:29.204,1,1102,12,LoadNew CIF file, tile= 1102 cycle= 2 numInt= 2519712,57,1,0
11/21/2024,18:42:29.268,1,1102,12,LoadNew CIF file, tile= 1102 cycle= 3 numInt= 2519712,33,1,0
11/21/2024,18:42:29.976,1,1102,12,BaseCalling,17,1,0
11/21/2024,18:42:30.045,1,1102,12,AdaptiveMatrix,68,1,0
11/21/2024,18:42:30.083,1,1102,12,CalculateCountersForCycle,37,1,0
11/21/2024,18:42:30.112,1,1102,12,Save DIF file,28,1,0
11/21/2024,18:42:30.115,1,1102,12,Call Bases for Cycle 2,969,2,0
11/21/2024,18:42:30.261,1,1102,12,LoadNew CIF file, tile= 1102 cycle= 4 numInt= 2519712,38,2,0
11/21/2024,18:42:30.997,1,1102,12,BaseCalling,16,2,0
11/21/2024,18:42:31.069,1,1102,12,AdaptiveMatrix,72,2,0
11/21/2024,18:42:31.108,1,1102,12,CalculateCountersForCycle,37,2,0
11/21/2024,18:42:31.137,1,1102,12,Save DIF file,27,2,0
11/21/2024,18:42:31.140,1,1102,12,Call Bases for Cycle 3,923,3,0
11/21/2024,18:42:31.288,1,1102,12,LoadNew CIF file, tile= 1102 cycle= 5 numInt= 2519712,39,3,0
11/21/2024,18:42:32.112,1,1102,12,BaseCalling,16,3,0
11/21/2024,18:42:32.184,1,1102,12,AdaptiveMatrix,71,3,0
11/21/2024,18:42:32.229,1,1102,12,CalculateCountersForCycle,43,3,0
11/21/2024,18:42:32.258,1,1102,12,Save DIF file,27,3,0
11/21/2024,18:42:32.262,1,1102,12,Call Bases for Cycle 4,1020,4,0
11/21/2024,18:42:32.402,1,1102,12,LoadNew CIF file, tile= 1102 cycle= 6 numInt= 2519712,31,4,0
11/21/2024,18:42:33.272,1,1102,12,BaseCalling,17,4,0
11/21/2024,18:42:33.347,1,1102,12,AdaptiveMatrix,73,4,0
11/21/2024,18:42:33.385,1,1102,12,CalculateCountersForCycle,37,4,0
11/21/2024,18:42:33.415,1,1102,12,Save DIF file,28,4,0
11/21/2024,18:42:33.418,1,1102,12,Call Bases for Cycle 5,1054,5,0
11/21/2024,18:42:33.564,1,1102,12,LoadNew CIF file, tile= 1102 cycle= 7 numInt= 2519712,37,5,0
11/21/2024,18:42:34.486,1,1102,12,BaseCalling,16,5,0
11/21/2024,18:42:34.558,1,1102,12,AdaptiveMatrix,70,5,0
11/21/2024,18:42:34.593,1,1102,12,CalculateCountersForCycle,34,5,0
11/21/2024,18:42:34.622,1,1102,12,Save DIF file,28,5,0
11/21/2024,18:42:34.625,1,1102,12,Call Bases for Cycle 6,1105,6,0
11/21/2024,18:42:34.768,1,1102,12,LoadNew CIF file, tile= 1102 cycle= 8 numInt= 2519712,34,6,0
11/21/2024,18:42:35.748,1,1102,12,BaseCalling,16,6,0
11/21/2024,18:42:35.814,1,1102,12,AdaptiveMatrix,65,6,0
11/21/2024,18:42:35.848,1,1102,12,CalculateCountersForCycle,32,6,0
11/21/2024,18:42:35.877,1,1102,12,Save DIF file,28,6,0
11/21/2024,18:42:35.880,1,1102,12,Call Bases for Cycle 7,1154,7,0
11/21/2024,18:42:36.020,1,1102,12,LoadNew CIF file, tile= 1102 cycle= 9 numInt= 2519712,32,7,0
11/21/2024,18:42:36.765,1,1102,12,BaseCalling,16,7,0
11/21/2024,18:42:36.833,1,1102,12,AdaptiveMatrix,67,7,0
11/21/2024,18:42:36.866,1,1102,12,CalculateCountersForCycle,32,7,0
11/21/2024,18:42:36.901,1,1102,12,Save DIF file,34,7,0
11/21/2024,18:42:36.904,1,1102,12,Call Bases for Cycle 8,922,8,0
11/21/2024,18:42:37.048,1,1102,12,LoadNew CIF file, tile= 1102 cycle= 10 numInt= 2519712,34,8,0
11/21/2024,18:42:37.773,1,1102,12,BaseCalling,16,8,0
11/21/2024,18:42:37.845,1,1102,12,AdaptiveMatrix,71,8,0
11/21/2024,18:42:37.878,1,1102,12,CalculateCountersForCycle,32,8,0
11/21/2024,18:42:37.907,1,1102,12,Save DIF file,27,8,0
11/21/2024,18:42:37.910,1,1102,12,Call Bases for Cycle 9,905,9,0
