2	0	0	0	0
3	0	0.001617619	0.006903916	0
4	0	0.001913664	0.008225489	0
5	0	0.00239208	0.01028186	0
6	0	0.002870496	0.01233823	0
7	0	0.003348912	0.01439461	0
8	0	0.003018518	0.02005627	0
9	0	0.004527778	0.01965187	0
10	0	0.003018519	0.02005627	0
11	0	0.007437936	0.02447569	0
12	0	0.004527779	0.01965187	0
13	0	0.007437937	0.02447569	0
14	0	0.007437937	0.02447569	0
15	0	0.007733983	0.02859906	0
16	0	0.009943692	0.03080877	0
17	0	0.01296221	0.02999996	0
18	0	0.009647646	0.0266854	0
19	0	0.009647646	0.0266854	0
20	0	0.01487587	0.0280863	0
21	0	0.01325826	0.03412334	0
22	0	0.01366266	0.03261407	0
23	0	0.01476751	0.03371893	0
24	0	0.01366266	0.03261407	0
25	0	0.01436311	0.03522819	0
26	0	0.0139587	0.03673745	0
27	0	0.01616841	0.03894716	0
28	0	0.01657282	0.0374379	0
29	0	0.01878253	0.03964761	0
30	0	0.01948298	0.04226172	0
31	0	0.01988738	0.04075246	0
32	0	0.01686886	0.04156127	0
33	0	0.02058783	0.04336657	0
34	0	0.02500725	0.04778599	0
35	0	0.02349799	0.04819039	0
36	0	0.01977902	0.04638509	0
37	0	0.02198873	0.0485948	0
38	0	0.02500724	0.04778599	0
39	0	0.03093592	0.051801	0
40	0	0.02279754	0.04557628	0
41	0	0.03001875	0.06045215	0
42	0	0.02861785	0.05522392	0
43	0	0.03303727	0.05964334	0
44	0	0.02762136	0.04848644	0
45	0	0.03845318	0.07080024	0
46	0	0.0279174	0.0526098	0
47	0	0.03874923	0.0749236	0
48	0	0.03796945	0.05692086	0
49	0	0.04268491	0.06546364	0
50	0	0.03031479	0.06457551	0
51	0	0.04758806	0.08376244	0
52	0	0.03988311	0.0550072	0
53	0	0.04397746	0.07632452	0
54	0	0.02718792	0.07101696	0
55	0	0.03890789	0.1057009	0
56	0	0.04095894	0.07713332	0
57	0	0.04095894	0.07713332	0
58	0	0.04357306	0.07783377	0
59	0	0.08138386	0.0831123	0
60	0	0.01078153	0.02418743	0
61	0	0.04661283	0.1518746	0
62	0	0.04750875	0.08579226	0
63	0	0.04489464	0.08509181	0
64	0	0.04890965	0.09102049	0
65	0	0.04449023	0.08660107	0
66	0	0.04890964	0.09102049	0
67	0	0.04750874	0.08579227	0
68	0	0.04971845	0.08800197	0
69	0	0.04950173	0.09926723	0
70	0	0.05141539	0.09735356	0
71	0	0.04961009	0.0936346	0
72	0	0.05292466	0.09694916	0
73	0	0.05252025	0.09845842	0
74	0	0.05171144	0.1014769	0
75	0	0.05211585	0.09996768	0
