103	0	0.003235238	0.01380783	0
104	0	0.004932183	0.02402631	0
105	0	0.009163915	0.01868973	0
106	0	0.01096922	0.02240869	0
107	0	0.009055556	0.02432236	0
108	0	0.009351601	0.02844573	0
109	0	0.01045645	0.02955058	0
110	0	0.01086086	0.02804132	0
111	0	0.0168979	0.0264237	0
112	0	0.009243241	0.03407836	0
113	0	0.0168979	0.0264237	0
114	0	0.01096922	0.03502456	0
115	0	0.01258684	0.02898753	0
116	0	0.01096922	0.03502456	0
117	0	0.02223448	0.03480785	0
118	0	0.02172172	0.04194973	0
119	0	0.01086086	0.0406572	0
120	0	0.0191076	0.04124928	0
121	0	0.01468819	0.03682986	0
122	0	0.008651152	0.03844748	0
123	0	0.007358613	0.02758662	0
124	0	0.01579304	0.03793472	0
125	0	0.02183008	0.0363171	0
126	0	0.01498424	0.04095324	0
127	0	0.01719395	0.04316295	0
128	0	0.0211006	0.05472425	0
129	0	0.02794644	0.05008812	0
130	0	0.01748999	0.04728632	0
131	0	0.008651157	0.03844748	0
132	0	0.003018518	0.019961	0
133	0	0.01972873	0.08671682	0
134	0	0.02380182	0.05060296	0
135	0	0.01054357	0.03734471	0
136	0	0.02363538	0.06389803	0
137	0	0.02708734	0.04055869	0
138	0	0.02414815	0.05675614	0
139	0	0.02514464	0.06349362	0
140	0	0.03277027	0.07686023	0
141	0	0.02183008	0.03845735	0
142	0	0.02883458	0.06459848	0
143	0	0.02581606	0.06540729	0
144	0	0.05155279	0.07392105	0
145	0	0.04150074	0.06960999	0
146	0	0.04260559	0.07071485	0
147	0	0.02403979	0.09575891	0
148	0	0.03643894	0.07562578	0
149	0	0.03113139	0.05883624	0
150	0	0.04196321	0.08115005	0
151	0	0.03422923	0.07341606	0
152	0	0.05794395	0.08947612	0
153	0	0.0432848	0.07098965	0
154	0	0.04325577	0.09201091	0
155	0	0.042743	0.0991528	0
156	0	0.05632634	0.09551315	0
157	0	0.05956158	0.08343907	0
158	0	0.03975352	0.07894033	0
159	0	0.04543645	0.1152419	0
160	0	0.05761888	0.106374	0
161	0	0.05190692	0.09109374	0
162	0	0.05853605	0.09772286	0
163	0	0.05249901	0.09934048	0
164	0	0.05972023	0.1142163	0
165	0	0.0592365	0.100337	0
166	0	0.05540917	0.1041643	0
167	0	0.05640567	0.1109018	0
168	0	0.06616167	0.1110895	0
169	0	0.05662239	0.0996365	0
170	0	0.06292644	0.1231635	0
171	0	0.06012464	0.1127071	0
172	0	0.06454406	0.1171265	0
173	0	0.06012464	0.1127071	0
174	0	0.05990792	0.1239723	0
175	0	0.06211763	0.126182	0
176	0	0.06815466	0.1245644	0
