103	0	0.001509259	0.01253655	0
104	0	0.006441442	0.02235062	0
105	0	0.008355105	0.02043696	0
106	0	0.006441442	0.02235062	0
107	0	0.007141892	0.02496473	0
108	0	0.009647646	0.03129781	0
109	0	0.01196571	0.02787489	0
110	0	0.01005205	0.02978855	0
111	0	0.0191076	0.02736212	0
112	0	0.01126526	0.03361588	0
113	0	0.0159014	0.02677003	0
114	0	0.008355106	0.03467045	0
115	0	0.01520095	0.03003431	0
116	0	0.0159014	0.03264843	0
117	0	0.02183008	0.03666344	0
118	0	0.02131732	0.04380533	0
119	0	0.009756008	0.03989868	0
120	0	0.01619745	0.0367718	0
121	0	0.01398774	0.03456209	0
122	0	0.01277453	0.03908986	0
123	0	0.005849357	0.02833737	0
124	0	0.01649349	0.0424625	0
125	0	0.01921597	0.03753032	0
126	0	0.01528028	0.04699028	0
127	0	0.01980806	0.04577706	0
128	0	0.01980806	0.04577706	0
129	0	0.02341867	0.05321499	0
130	0	0.02040015	0.0540238	0
131	0	0.0168979	0.04095323	0
132	0	0.02131732	0.04537265	0
133	0	0.02050851	0.04839117	0
134	0	0.02201777	0.04798676	0
135	0	0.01719394	0.0450766	0
136	0	0.01859484	0.05030483	0
137	0	0.02522397	0.05693395	0
138	0	0.02411911	0.0558291	0
139	0	0.02964338	0.06135337	0
140	0	0.02662487	0.06216218	0
141	0	0.02231381	0.05211013	0
142	0	0.02953502	0.066986	0
143	0	0.02662487	0.06216218	0
144	0	0.04069193	0.07240192	0
145	0	0.04128402	0.08064866	0
146	0	0.04230955	0.06636488	0
147	0	0.03112361	0.08197024	0
148	0	0.03093593	0.07221423	0
149	0	0.03314564	0.07442394	0
150	0	0.04139238	0.07501603	0
151	0	0.03314564	0.07442394	0
152	0	0.04378978	0.08698174	0
153	0	0.04419419	0.08547249	0
154	0	0.0464039	0.0876822	0
155	0	0.04449023	0.08959586	0
156	0	0.05041891	0.09361088	0
157	0	0.04820921	0.09140117	0
158	0	0.04850525	0.09552454	0
159	0	0.05262862	0.09582058	0
160	0	0.05222422	0.09732984	0
161	0	0.05594318	0.09913515	0
162	0	0.05252026	0.1014532	0
163	0	0.05774849	0.1028541	0
164	0	0.05432557	0.1051722	0
165	0	0.05984983	0.1106965	0
166	0	0.05804453	0.1069775	0
167	0	0.05642691	0.1130145	0
168	0	0.06246394	0.1113969	0
169	0	0.05863662	0.1152242	0
170	0	0.05782781	0.1182428	0
171	0	0.06526574	0.1218534	0
172	0	0.06195118	0.1185388	0
173	0	0.06195118	0.1185388	0
174	0	0.06103401	0.12719	0
175	0	0.06445694	0.1248719	0
176	0	0.06445694	0.1248719	0
